ID_Posting	ID_Posting_Parent	ID_GodotObject	ID_CommunityIdentity	id_posting_status	Headline	Comment	createdAt	VoteNegative	VotePositive
1060538717		2000121019357	546809	1		Fragts wegen Homeoffice ihr Koffer, ich mein das gibts doch net?	2020-10-19 11:15:14.590	False	True
1060540587		2000121019357	693005	1	Brechreiz ...		2020-10-19 11:33:01.577	True	False
1060565754	1060565712	2000121019357	552174	1		*desinfisziert Ticker*	2020-10-19 18:18:13.680	False	True
1060573554	1060573486	2000121019357	677697	1		Machts de Oberstufe zu das würde was bringen, vor allem mir :0	2020-10-19 20:48:22.840	False	True
1060756563	1060756489	2000121106282	739000	1		https://www.ris.bka.gv.at/Dokumente/BgblAuth/BGBLA_2020_II_456/BGBLA_2020_II_456.html	2020-10-22 23:20:54.057	False	True
1060943884	1060936549	2000121201027	43489	1		Und wie würde es, schätzen Sie, Ihnen gehen?	2020-10-26 22:38:49.927	False	True
1060947647	1060944144	2000121201027	84700	1	Danke	für gar nix. Wegen solcher IgnorantInnen haben wir wieder massiv steigende Zahlen. 

Party feiern und Maske nicht ertragen, unpackbar eigentlich wo wir gelandet sind.	2020-10-27 06:17:49.010	True	False
1081561916	1081559883	2000131016725	682456	4			2021-11-10 09:30:46.870	True	False
1071508443	1071508093	2000126212924	205403	4			2021-04-28 11:07:54.063	True	False
1072054262		2000126497942	680188	1		Voraussetzung für den Besuch eines Cafés, eines Restaurants oder auch von Bädern ist somit nicht nur ein Test, eine Impfung oder eine überstandene Covid-Erkrankung – wobei für diese Variante ein ärztliches Attest nötig ist.

Diese Irrenanstaltsähnliche Verhältnisse müssen ein Ende haben..	2021-05-08 11:28:21.873	True	False
1066561446	1066561288	2000123757470	115233	1		die rufen zum Staatsstreich auf?	2021-01-31 14:00:59.740	False	True
1066562859		2000123757470	586327	1		Lächerlich die Polizei	2021-01-31 14:17:52.143	False	True
1066566180		2000123757470	207353	1		Von: Pürstel
an: Einsatzleitung:
Nachricht: wartet, bis sie müde sind	2021-01-31 14:56:13.420	False	True
1066572241	1066572059	2000123757470	693562	1		Momentan haben wir halt eine Pandemie. Jeder darf von der Brücke hupfen wenn er will aber jemanden dazu zu treiben ist schon wieder eine andere Sache.	2021-01-31 16:14:08.543	False	True
1066574077	1066573973	2000123757470	603405	1		Und Hunde -.-	2021-01-31 16:37:04.220	False	True
1066575148		2000123757470	750170	1		Bedenken Sie alle mal, dass wir eigentlich noch FPÖVP hätten, wenn Ibiza nd wär...	2021-01-31 16:50:54.013	False	True
1066577265		2000123757470	733305	1		Also ich schau mir grad die Demo länger schon live an und sehe das die Spitze oben beim Europaplatz ist und das Ende unten beim AMS für Jugendliche....   Nicht böse sein aber das sind definitiv mehr als 5000 Menschen..	2021-01-31 17:17:04.833	False	True
1066682350		2000123796090	629980	1	HARTE STRAFEN HARTE STRAFEN - JAWOLL *traenzt genuesslich*		2021-02-02 09:20:12.550	False	True
1066714061	1066713901	2000123796090	732812	1		The Watch 2021	2021-02-02 17:02:04.740	False	True
1066733561	1066733532	2000123796090	110177	1		am I right, or am i right, or am i right?	2021-02-02 23:19:16.493	False	True
1052037837		2000116305030	511521	1		Wenn man unter 1 kommt, schaft man es das Gesundheitssystem nicht zu überlasten. Trotzdem kann man die Maßnahmen aber erst zurückfahren wenn man einen gewissen Grad an Immunisierung in der Bevölkerung erreicht hat!	2020-03-30 16:13:57.023	False	True
1052039041		2000116305030	605418	1	Singapore gehen Leute in Restaurants...	...wo zuvor eine infizierte Person war...Meldung erfolgt über app....weil: dieses Restaurant wird danach desinfiziert und ist sicher...	2020-03-30 16:28:28.027	False	True
1052046014	1052045866	2000116305030	550144	1		rat mal was das für einer war? gerade deswegen sind flüchtlinge aktuell nicht hoch im kurs	2020-03-30 18:11:36.683	True	False
1052055142		2000116305030	731500	1		ich geh baden, das is mir zu blöd!	2020-03-30 20:40:25.550	False	True
1052057979	1052057263	2000116305030	714771	1		ende februar sind die ersten 2 italiener in tiro positiv getestet worden....
hätter nach den ersten 2 scho alles sperrn solln?
dann wärst du sicher eine der ersten gewesen die laut aufgeschrien hätt weil der friseur zusperrt...oder s nagelstudio...	2020-03-30 21:18:12.763	False	True
1052061054	1052060824	2000116305030	212771	1		Sie haben zumindest das Wesen der ostösterreichischen Seele erfasst.

Bei denen im Westen kenne ich mich nicht aus, was Galgenhumor oder Schmäh betrifft.	2020-03-30 22:14:34.713	False	True
1052064146	1052062425	2000116305030	569757	1		Sollten am Mittwoch tatsächlich Masken in den Supermärkten zur Verfügung stehen, können Sie sich denken, dass das nicht ohne eine gewisse Vorbereitung vonstatten gegangen sein kann. Die Logistik, die Bestellungen und Vereinbarungen dahinter müssen schon seit Wochen laufen.
Auch wenn die Regierung das nicht offen ausgesprochen hat, muss der Plan schon länger bestanden haben.	2020-03-30 23:12:52.983	False	True
1052067361	1052067306	2000116305030	552174	1		Schau du sürst sehr lange nichts/wenig (1 Woche) bevor die Infektion auf die Lunge voll zuschlägt. Wird immer wieder berichtet.	2020-03-31 00:28:45.477	False	True
1052071480		2000116346340	586001	1		Was wir momentan erleben ist nicht normal. Dies als "neue Normalität" zu titulieren ist einfach gedankenlos, Herr Pumberger.	2020-03-31 07:50:14.550	False	True
1052072701	1052071938	2000116346340	500178	1		Unwahrscheinlich, die Leute sind alle zu Hause beim Partner.	2020-03-31 08:18:05.510	True	False
1052074088		2000116346340	123988	1	Wenn ich in Kurzarbeit muss, kann ich die Fixkosten inkl. Lebensmittel nicht mehr finanzieren	Wo bekomme ich die die Diferenz auf den jetzigen Nettobezug mit Zulagen inkl Familienbonus?	2020-03-31 08:45:17.170	True	False
1052077409		2000116346340	187135	1		Ach ja, Autobauer gibt's auch. Kaufts neue Autos!	2020-03-31 09:40:55.943	True	False
1066787074	1066787034	2000123830935	748155	1		Hallo! Bist du single? ;)	2021-02-03 21:00:19.703	False	True
1067409351		2000124163685	125092	1		ich finde diese demos auch entbehrlich und was ich von diesen leuten halte sag ich besser nicht, aber diese paar tausend ****** werden wir schon aushalten. demokratisch und auch epidemiologisch. den ausgefressenen küssel nimmt doch eh außer ein paar der letzten recken keiner mehr ernst. jetzt bekommt er halt wieder seine paar minuten fame, weil auf twitter alle hyperventilieren. und die paar austria nazis sind doch so und so wertlos.

ignorieren diese vögel und eine ruhe ist.	2021-02-14 18:21:17.707	False	True
1059030079		2000120059197	633428	1		Halbe Stunde plus a dreiviertel Stunde Wartezeit	2020-09-17 13:31:33.260	False	True
1059033812		2000120059197	17755	1		Kurzzusammenfassung:
"Arbeiten Hui - Privatleben Pfui"

Geht's einfach sch****.	2020-09-17 14:21:43.970	False	True
1059037879		2000120059197	654549	1		Weil Sa wenig testet	2020-09-17 14:57:47.140	False	True
1059038257	1059038150	2000120059197	552174	1		Ab jetzt nur mehr in der Firma.	2020-09-17 15:01:24.770	False	True
1059039996	1059038153	2000120059197	61298	1		Bei der Gefährlichkeit von Covid19 vor allem für 80+ hätte man gar nichts gemacht.	2020-09-17 15:23:15.563	False	True
1059047901	1059047867	2000120059197	25633	1		Wegen Leuten wie Ihnen haben wir eine zweite Welle. VIELEN DANK!	2020-09-17 18:03:33.663	True	False
1059083644	1059083575	2000120089418	577579	1		<3	2020-09-18 13:36:41.257	False	True
1059084539	1059084442	2000120089418	585423	1		Bitte nicht die Lombardei wieeeeder ...	2020-09-18 13:54:29.723	True	False
1059085761	1059085668	2000120089418	553878	1		Ich war Kurz einkaufen
Ab heute ist Schluß mit PK.	2020-09-18 14:23:00.543	False	True
1059090469		2000120089418	187853	1	Wenn man in Arzt Praxen Maske tragen muss liegt der Verdacht doch nahe dass	Es nicht ungefährlich ist.	2020-09-18 16:10:19.277	False	True
1059092208	1059092164	2000120089418	702328	1		Hab ka Arbeitszeit :)	2020-09-18 16:54:07.853	False	True
1059095143	1059095098	2000120089418	742320	1		Mach a Papsträtsel	2020-09-18 18:08:20.323	False	True
1059099974	1059099934	2000120089418	173339	1		Ja.	2020-09-18 20:02:33.463	False	True
1059101590		2000120100164	516710	1		Es wird jetzt besonders schwer für die Regierung sich den Respekt bei der Bevölkerung wieder zu gewinnen. Kurz und Anschober haben jetzt soviele Minus Punkte gesammelt. Kurz hat sogar gemeint, dass andere Staatschefs bei ihm anrufen und sich Ratschläge von ihm abholen. Jetzt wäre es nicht schlecht wenn er selbst sich ein Beispiel an anderen nehmen würde	2020-09-18 20:39:09.417	False	True
1059104304	1059104284	2000120089418	631366	1		Ja	2020-09-18 21:40:51.777	False	True
1059106421		2000120100164	23771	1		"schon bei 50 Personen im Freien oder bei 100 Personen draußen "
... und draussen, im Freien???
Wer hat das denn formuleirt???  Jene draußen sind erstmal unfrei oder so?	2020-09-18 22:33:40.470	False	True
1060549082	1060545291	2000121019357	525443	1	Daheim kannst immer noch machen, was du willst		2020-10-19 13:25:30.960	False	True
1060556004	1060555960	2000121019357	565037	1		Wie Finch, der Heimscheisser	2020-10-19 15:10:30.450	False	True
1060560352	1060560324	2000121019357	744222	1		Wuzzeln?	2020-10-19 16:27:17.420	False	True
1060569356		2000121019357	523195	1		Ich flüchte ins Wohnzimmer, auch wenn's gefährlich ist	2020-10-19 19:30:12.993	False	True
1060578280	1060578218	2000121019357	734998	1		Stell dir vor es ist ein warmer Sommertag, du liegst auf einer Almwiese in den kurzen Almkräutern, schaust den vier Wölkchen am blauen Himmel zu und hörst das Gurgeln und Glucksen eines kleinen Gebirgsbächleins.	2020-10-19 22:29:44.423	False	True
1060750546		2000121106282	508346	1		Versteh ich das richtig: Man darf sich im Freien zu zwölft treffen, die Ausnahme von der Abstandsregelung ( § 11 Abs. 4) gilt aber nur bis zu 6?	2020-10-22 21:25:35.470	False	True
1060959414		2000121201027	12636	1		Die Teilnehmer sind eingeladen in einem einsamen Tal ihr Ding durchzuziehen (mit den dort zu Verfügung stehenden Mitteln) und niemand anderen zu gefährden.	2020-10-27 10:49:06.027	True	False
1061044760	1061042944	2000121243021	81444	1		1)Der Gesundheitsminister hat selbst eingestanden, dass die Corona-Ampelschaltung falsch war. Grün bedeutet bekanntlich "Freie Fahrt", dabei war höchste Zeit für Gelb. Fehler_2 war der Zeitpunkt der Präsentation, denn da gab es noch kein Gesetz. Ohne gesetzliche Grundlage dient die Ampel maximal der "Volksbelustigung". 
2)Deshalb konnte der Kanzler diesem Treiben des G-Ministers nicht länger zuschauen, er musste handeln. 
3)Wir brauchen Gremien in denen Experten ihre Positionen einbringen und Politiker, die der Bevölkerung dann den "Ernst der Lage bildlich darlegen". Wir wollen von Politikern regiert werden und nicht von zahllosen Expertenmeinungen verwirrt werden.	2020-10-28 17:23:17.353	True	False
1072353644	1072353505	2000126631447	144385	1	Was genau...	...wollen Sie dem Forum eigentlich mitteilen?	2021-05-14 08:13:00.670	False	True
1072382596	1072359196	2000126631447	103223	1		Weder das Testen noch das Einhalten von Abstand sind 100 % sicher. Beide Maßnahmen zusammen sind aber besser als die Einzelne allein.	2021-05-14 17:16:35.730	False	True
1066561138	1066560995	2000123757470	743704	1		Die stehen bereits Auge an Auge in einer Kette gegen die Demonstranten - siehe Russia Today	2021-01-31 13:57:10.943	False	True
1066563106		2000123757470	63493	1		WTF?
Anhalten, Personalien aufnehmen, anzeigen.
Bei Widerstand: verhaften.

Zack, Zack!	2021-01-31 14:21:16.343	False	True
1066687392	1066687331	2000123796090	499315	1		boah, sowas ist wirklich unter aller Kanone	2021-02-02 10:24:55.843	False	True
1066706173		2000123796090	728978	1	DerStandard könnte mal ein Follow Up zu den Abenteuern von Tina D. machen.	Wie wars in Florida, ist ihr Timing immer noch so gut,... Es gibt viele Fragen.	2021-02-02 14:51:59.797	False	True
1052081477	1052077646	2000116346340	692887	1		Ich habe dazu gestern zwei Punkte aufgeschnappt:
- Prof. Drosten meint, dass in Deutschland schon von Beginn an gezielter getestet wurde - zum Teil auch Personen ohne Symptome und die wurden dann isoliert.
- Der Leiter vom Robert Koch Institut spricht etwas salopp von "einfach auch ein wenig Glück gehabt"...	2020-03-31 10:43:01.353	False	True
1052086800	1052086641	2000116346340	695555	1		Übertragungsfähigkeit, egal in welchem Grad, hat nix mit der Immunität gegen eine Krankheit zu tun.	2020-03-31 12:03:26.590	False	True
1052097323		2000116346340	568775	1		So kann man die leute auch beruhigen. Not	2020-03-31 14:44:38.317	False	True
1052105334		2000116346340	207746	1		Aber wenn man die Masken schon tragen muss, könnte man wenigstens ein paar mehr Geschäfte wieder aufsperren lassen.	2020-03-31 16:48:36.910	True	False
1052106705	1052106663	2000116346340	120889	1		Als Ersatz für die Plastiksackerl.	2020-03-31 17:09:01.117	False	True
1052107320	1052107281	2000116346340	182316	1		Also eh schon wieder Wochenende. Was ein Tag.	2020-03-31 17:19:42.290	False	True
1052111158	1052110958	2000116346340	715973	1		Eine Studie aus China, wo in der Zusammenfassung auf Englisch noch nicht einmal steht um welches Testverfahren es geht, wie getestet wurde, und wo der Volltext nicht zur Verfügung steht.	2020-03-31 18:27:28.197	False	True
1052116965	1052116920	2000116346340	731071	1		Schlimm so eine Demokratie mit gültiger Verfassung.	2020-03-31 20:14:06.293	False	True
1052130571	1052130550	2000116346340	26392	1		der is soo oid, der muass von gestern sein	2020-04-01 00:38:26.880	False	True
1052440115		2000116569218	525475	1	Montag morgen und die Woche ist gerettet:	in engen Räumen keine Masken,
dort wo viel Platz Pflicht.
türkün, you made may week.

(Als Kabarettist wäre ich jetzt deppresiv. So viele Elfmeter und ich kann keinen verwerten ...)	2020-04-06 10:54:57.980	False	True
1052457165	1052456537	2000116573591	6585	1		Ja, das hat den Vorteil, dass man das Schnitzel am Teller mehrfach wiederverwenden kann.	2020-04-06 13:35:30.753	False	True
1052671751		2000116717900	604347	1	Hypochondritis		2020-04-10 09:39:12.043	True	False
1052678296		2000116717900	49423	1		Irgendjemand von uns wird heute den grössten Haufen legen unter den Tickeranten und er/sie selbst wird es nie erfahren	2020-04-10 11:17:58.383	False	True
1052681151	1052680841	2000116717900	729900	1		Anhand der Postings in diesem forum kann man den Anteil der vollkoffer in der Bevölkerung rausrechnen. Danke, dass sie helfen die Präzision der hochrechnungen zu steigern ;)	2020-04-10 12:00:05.987	False	True
1052713784		2000116717900	499641	1		Funfact zu Pompeji: das Stadion dort war 10 Jahre wegen Zuschauerausschreitungen bei Gladiatorenspielen gesperrt, die Zuschauer haben sich massakriert und die Gladiatoren haben zugeschaut, Nero hat dann die Arena wieder freigegeben.	2020-04-10 23:59:32.720	False	True
1066738014	1066737990	2000123830935	561575	1		"bitte 40 Deka von der fetten groben"
"Die hat heute Berufsschule"	2021-02-03 06:52:21.773	True	False
1066742627	1066742513	2000123830935	756080	1	Physiotherapeuten hassen diesen Trick!		2021-02-03 08:48:21.060	False	True
1066744674		2000123830935	506713	1	Berughigts euch, die Zwangsimpfung kommt eh	Covid-Test und Impfung können verlangt werden:
Arbeitgeber dürfen Arbeitnehmer zu Covid-Tests verpflichten und später nur jene beschäftigen, die sich haben impfen lassen.

https://www.derstandard.at/story/2000123759683/covid-test-und-impfung-koennen-verlangt-werden	2021-02-03 09:25:00.423	False	True
1066748775		2000123830935	683801	1		Ausnahmsweise mal eine gute Idee von den Schwarzen. Aber bitte nicht temporär in Innsbruck, sondern permanent und österreichweit. Die Kosten lassen sich mit den Mehreinnahmen locker kompensieren, außerdem würde es die Wohnungsknappheit längerfristig mindern und dem Tourismus (der zugegebenermaßen in der Volksgunst schlecht da steht) helfen.	2021-02-03 10:36:09.197	False	True
1066766950		2000123830935	564382	1	Massentests durch die Hintertür	Massentests bringen nichts, weil es nichts bringt symptomfreie zu testen.	2021-02-03 15:24:39.477	False	True
1066774487		2000123830935	586327	1	Ergebnis zur neuen UK Variante mit zusätzlicher Mutation E484K vs. Impfstoff-Antikörper	Introduction of the E484K mutation in a B.1.1.7 background to reflect newly emerging viruses in the UK led to a more substantial loss of neutralizing activity by vaccine-elicited antibodies.

https://www.citiid.cam.ac.uk/wp-content/uploads/2021/02/POST-SUBMISSION_vaccine-DCv2-2.pdf	2021-02-03 17:20:44.843	False	True
1066776349		2000123830935	682314	1		*kontempliert Beruhigungsbier*	2021-02-03 17:55:00.420	False	True
1066779195	1066779181	2000123830935	26392	1		eigentlich hat er ihn beleidigt	2021-02-03 18:45:33.903	False	True
1066780486	1066780449	2000123830935	639458	1		jo - aber ich muss jez wieder! - danke für die erinnerung	2021-02-03 19:08:57.340	False	True
1066782287	1066782180	2000123830935	738046	1		So bin ich. Voller Widersprüche. Ich habe noch jeden in den Wahnsinn getrieben *g* Mich selbst auch. ;)	2021-02-03 19:37:40.960	False	True
1066783956	1066783866	2000123830935	550260	1		Längere Besprechung mit der Chefin, und morgen Videokonferenz ^^ 
*umarmt Dia_lektik*	2021-02-03 20:04:46.690	False	True
1066785194	1066785169	2000123830935	748155	1		Wovon redest du überhaupt??? O.o	2021-02-03 20:26:57.533	False	True
1066788199	1066788161	2000123830935	634646	1		gib ear!	2021-02-03 21:18:07.003	False	True
1066790184	1066790048	2000123830935	748155	1		na dann soll er nachher aber net sudern!	2021-02-03 21:51:22.513	False	True
1066996277	1066996129	2000123938583	608436	1		Man darf den Kindern und den Lehrpersonen auch was zutrauen. Ich gehe davon aus, dass bei einem positiven Ergebnis das Kind nicht wie ein Alien behandelt und damit allein gelassen wird.	2021-02-07 17:05:10.180	False	True
1066708158	1066708082	2000123796090	676264	1		Ich hab überlegt ob das Wort existiert ^^	2021-02-02 15:22:20.183	False	True
1066718787	1066718691	2000123796090	533242	1		;-)	2021-02-02 18:25:59.260	False	True
1066723644		2000123796090	573244	1		Es geht um Leben und nicht Geopolitik. 

Ein wahrer Satz der serbischen Ministerpräsidentin auf die Frage hin warum Serbien auch chinesischen und russischen Impfstoff geordert hat neben Pfizer.	2021-02-02 19:46:31.440	False	True
1066728186	1066728169	2000123796090	574573	1		Lösch einfach die app	2021-02-02 21:09:05.790	False	True
1066743048		2000123830935	675755	1		Wenn die EU gemeinsam bestellt hat und die schleppende Impfung darauf zurückgeführt wird, dass die Pharmafirmen nicht liefern: warum gib es dann EU-Länder, die wie z.B. Dänemark, die auf 100.000 EW schon ca. 70% mehr Menschen erst- und fast auch zweitgemipft haben?
Da stimmt doch bei der Erklärung was nicht. Könnte da mal nachgefragt werden von unserer Presse?	2021-02-03 08:55:47.010	True	False
1066752078		2000123830935	21273	1		Ein gutes hat der Kicklsche Kurs jedenfalls:

Jetzt ist endlich Schluss damit, dass die FPÖ als "rechtspopulistische" Partei politisch korrekt bezeichnet werden musste.

Ab jetzt kann sie ganz korrekt rechtsradikal genannt werden.	2021-02-03 11:28:55.560	False	True
1066763445	1066763293	2000123830935	105050	1		Hat Verhandler-Tradition: IMMER noch mehr fordern als man zeitnah kriegen kann oder schon hat!	2021-02-03 14:29:16.960	False	True
1066776085	1066775668	2000123830935	530601	1		Und die Bekannten darf oder soll man derzeit besuchen, oder wie?
Es gilt doch weiterhin nur 1 Haushalt fremde Person darf in einen anderen Haushalt kommen, bei kleinen Kindern schick ich die dann alleine hin?	2021-02-03 17:50:06.120	False	True
1066777289	1066777270	2000123830935	731356	1		Atombombe?	2021-02-03 18:11:36.213	False	True
1066783965	1066783853	2000123830935	738772	1		deine reinkarnation.	2021-02-03 20:04:59.310	False	True
1066787452	1066787333	2000123830935	79101	1		"We are all broken—that’s how the light gets in." Ernest Hemingway	2021-02-03 21:06:22.150	False	True
1066788656	1066788610	2000123830935	200468	1		€100,- auf „sperren gar nicht auf*	2021-02-03 21:25:57.317	False	True
1066790298	1066790281	2000123830935	748155	1		das is situationselastisch	2021-02-03 21:53:07.323	False	True
1066792143	1066792112	2000123830935	542152	1		Date?	2021-02-03 22:25:31.873	False	True
1067007212		2000123940035	511521	1		Das Wetter war schön mies für Demoamateure und vielleicht haben manche nun endlich doch ein Problem damit für Nazis und Verschwörungstheoretiker zu marschieren.	2021-02-07 20:14:32.240	True	False
1067019072		2000123940035	729375	1		Ich persönlich würde diese Corona - Demos mit Wasserwerfern auflösen.	2021-02-07 23:40:57.533	False	True
1068279127	1068278316	2000124606731	760515	1		Nein, das ist nicht der Grund, kriegst aber ein Mitarbeitsplus vom Rudi, dass du Ausflüchte für sie suchst.	2021-03-03 11:03:11.790	True	False
1059117156	1059114988	2000120115898	152162	1		Ihn sollte man eher auf anderes testen...	2020-09-19 09:43:45.990	False	True
1059158098	1059157782	2000120124979	31156	1		Da drehen sich Millionen von Großmüttern im Grab um :(	2020-09-20 09:57:32.407	False	True
1059169368		2000120124979	744939	1		Die Freude auf den Winter ist grenzenlos...


...besch....



eiden.	2020-09-20 14:47:37.600	False	True
1059180111	1059178675	2000120124979	6585	1		etwa 2550. Normalerweise sind diese zu etwa 80% Ausgelastet, und für 80% ist auch genug Personal vorhanden. 20% Reserve benötigt man für Akutpatienten. Die Reserve muss dabei regional gleich verteilt sein.

Sind alle ICU Einheiten ausgelastet, kann das kurzfristig mit Hilfe langer Schichten und Überstunden ausgeglichen werden.	2020-09-20 19:25:06.730	False	True
1059182228	1059182190	2000120124979	676264	1		Schau ma moi, dann seh ma eh.	2020-09-20 20:10:33.247	False	True
1059189871		2000120124979	195603	1	Diese Spezialbezeichnung könnte bald kommen in Coronazeiten: Public shaming		2020-09-20 22:56:56.697	False	True
1059196318		2000120137622	585694	1		Jetzt hab ich den Ticker glatt suchen müssen .... :) Schönen Tag an alle	2020-09-21 08:19:51.883	False	True
1059200763	1059200597	2000120137622	695184	1		Halbleiter, Zulieferer Elektromobilität, Serverhersteller, Zulieferer Serverhersteller	2020-09-21 09:56:44.650	False	True
1059231903	1059231825	2000120137622	567555	1		da war sie noch jung und voller kokain... schwärm	2020-09-21 21:10:12.897	False	True
1059346087		2000120217222	552320	1		Mit 595 oder auch 208 kg sind Atembeschwerden ja ganz sicher eine Seltenheit in seinem Leben...	2020-09-24 10:21:43.623	False	True
1059349179		2000120217222	543248	1		Oh, Wien mit mehr als 50% der Gesamtzahlen.

Die anderen roten Länder halten sich dafür vorbildlich :)	2020-09-24 11:07:18.233	False	True
1059351999		2000120217222	636264	1		Portugal partiell, Alaba unauffällig.	2020-09-24 11:59:37.090	False	True
1059357208	1059357104	2000120217222	736993	1		Die roten Netzwerke mit ihren türkischen Cluster-Hochzeit-Terrorismus müssen endlich ausgehebelt werden - eine Gefährdung für die ganze Bevölkerung!	2020-09-24 13:35:21.847	False	True
1059368205	1059367747	2000120217222	665921	1	Chip wär ideal		2020-09-24 19:52:45.443	True	False
1059380837	1059380779	2000120217222	542735	1		monkeyrebell 24/7.....
https://giphy.com/gifs/weed-family-guy-monkey-YKq54CCqHpeeY	2020-09-25 00:20:05.130	False	True
1059835187	1059835170	2000120477720	507457	1	Blunzn?		2020-10-05 07:50:00.270	False	True
1059846308	1059846285	2000120477720	676264	1		Oida ^^	2020-10-05 11:52:31.493	False	True
1059850638	1059849623	2000120477720	581049	1	Es gibt genau gar keinen Beleg, dass das der Grund für den Anstieg war.	Ganz im Gegenteil, die erneute Einführung der Maskenpflicht in den Supermärkten am 21.7. lässt sich in der Statistik gar nicht erfassen.	2020-10-05 13:08:47.827	False	True
1059851016		2000120477720	539697	1		Ursula von der Leyen ist jetzt auch in Quarantaene, dabei hat Sie doch im Fruehling noch so schoen gesungen beim Haendewaschen.	2020-10-05 13:15:43.213	False	True
1059873503	1059873489	2000120477720	182316	1		Du hast also Insiderinfos	2020-10-05 20:49:54.853	False	True
1059883763		2000120477720	632699	1		OK, er wurde neu angemalt, wirkt aber schon angeschlagen. 
Und ich mein ausnahmsweise nicht seinen Geisteszustand.	2020-10-06 01:31:13.790	False	True
1059886214	1059886173	2000120510206	507457	1		dann darf man sich ned wundern wenn das System überlastet	2020-10-06 07:32:36.347	True	False
1059888367	1059888355	2000120510206	636649	1		Schilcherland	2020-10-06 08:35:51.320	False	True
1059889007	1059888981	2000120510206	570748	1		sollten Sie nicht unterrichten?	2020-10-06 08:51:50.473	False	True
1059903502	1059903467	2000120510206	672256	1		die san schon 17monate in quarantäne	2020-10-06 13:24:49.690	False	True
1059912049		2000120510206	636264	1		Ey, in Tschechien stecken sich Schüler an?! Kann mal jemand Fassmann informieren? Nicht, dass das bei uns auch passiert, entgegen seinen Annahmen.	2020-10-06 15:57:19.157	False	True
1059924540	1059924474	2000120510206	734633	1		Walter, es reicht für heute.	2020-10-06 19:13:16.763	False	True
1059935160	1059935101	2000120510206	209296	1		Dumbo.	2020-10-06 22:04:55.040	False	True
1059937434	1059937405	2000120510206	241440	1		Ich reiß mir auch gerade die Biokantwurst vom Mangalitzaschwein auf	2020-10-06 23:11:37.567	False	True
1059938085		2000120510206	634646	1		aha. 
jetzt reden wieder alle unta.
und schriebend dötta.

Ka Schonz für Üsawealda.	2020-10-06 23:36:36.817	False	True
1063666883	1063666866	2000122402488	226018	1		*umarmt*	2020-12-11 09:11:54.760	False	True
1063673551		2000122402488	39732	1		War übrigens sehr verwirrt, als ich gestern beim Bipa FFP2-Masken um 2,99 gesehen hab. Und sie waren nicht ausverkauft. In der Apotheke kosten sie ca. 6 €. Fand es ein bisschen verdächtig.	2020-12-11 11:15:28.023	False	True
1063695564	1063695474	2000122402488	677514	1		Lass ihn jetzt! 
*richtet stolz Einhorn *	2020-12-11 18:27:44.180	False	True
1063695721	1063686928	2000122402488	578772	1		ich sehs sportlich. es wurde binnen kurzer zeit tolles geleistet. die freiwilligenorganisationen funktionieren am land scheinbar sehr gut.

mein test war von vorn bis hinten top.
anmeldung top, keine wartezeiten, alles vorort eingehalten, nasenabstrich sehr gut gemacht, ergebnis binnen 15 min.
alles gepasst.	2020-12-11 18:30:41.247	False	True
1063703697		2000122402488	682456	1		Vielleicht sollten wir einfach in jede Wohnung Polizisten stellen. Alles, damit sich die Risikogruppe ungestört zur rush hour in die Öffis quetschen kann (heute gesehen, normal lasse ich die rush hour bewusst aus).	2020-12-11 21:05:09.473	False	True
1063706878	1063706847	2000122402488	689146	1		Wann ist er das nicht?	2020-12-11 21:49:13.470	False	True
1063706931		2000122402488	586268	1		Die nächsten Wochen werden entscheidend sein.	2020-12-11 21:49:40.857	False	True
1063737842	1063737790	2000122440975	505133	1		Guten Morgen n--n	2020-12-12 08:18:50.293	False	True
1063739967	1063739953	2000122440975	748336	1		Legt Matratze drunter	2020-12-12 09:24:19.517	False	True
1063754522		2000122440975	633790	1		einer meiner liebsten chaos weihnachtsfilmen: familie stone
so ist eigentlich weihnachten: chaos und der eine oder andere mensch, mit dem man nicht klar kommt.	2020-12-12 14:42:06.110	False	True
1067006448	1067001186	2000123940035	55298	1		Das entspricht einfach nicht der Wahrheit.

Die Mortalität liegt weit über der einer 'gewöhnlichen Grippe'; Jeder achte mit schwerem Verlauf stirbt in GB, die Bilder aus Portugal muss ich wohl nicht extra erwähnen?

Bei Wien gibts inzwischen eine eigene Reha für Coronapatienten weil die Genesung recht langwierig sein kann; Die Röntgenbilder von Coronalungen bezeichnen Ärzte als schlimmer als jede Raucherlunge und das Royal College ist gerade draufgekommen, dass man bei Infektion im Schnitt 8 IQ-Punkte verliert.

Also doch - wir wissen inzwischen sehr wohl, dass es Langzeitschäden gibt, und geben kann.	2021-02-07 20:01:15.970	True	False
1067017359	1067017153	2000123940035	701241	1		Des wird scho wieder.	2021-02-07 23:03:25.900	False	True
1068260901	1068259223	2000124606731	237303	1		eben - von 420.000 Genesenen sind einige wenige Wiederansteckungen dokumentiert. Das sind so wenige, dass es statistisch gleich Null ist.
Einige davon sind wahrscheinlch PCR Falschergebnisse - entweder beim ersten oder beim zweiten Mal.
Bei der Influenza geben wir uns mit 60-70% zufrieden, bei Corona reichen 98,5% noch immer nicht.	2021-03-02 22:51:24.327	False	True
